title,authors,url
"Digital accounting: Opportunities, threats and the human factor.","S Kruskopf, C Lobbas, H Meinander… - … Oxford Journal of …, 2019 - search.ebscohost.com",https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=23057394&AN=137637001&h=FEC%2Ffc3DC%2B36rd2yPiJCqZ6YjjF2heE4RH%2B6YzH30BjjDMfzE8zUrCnYgpfoEbTDazakhhi0kUimAzvyzvlZWA%3D%3D&crl=c
Visualization of blockchain data: a systematic review,"N Tovanich, N Heulot, JD Fekete… - IEEE transactions on …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8945380/
Credit Card Fraud Detection using Machine Learning and Data Mining Techniques-a Literature Survey,"D Rai, SN Jagadeesha - International Journal of Applied …, 2023 - supublication.com",https://supublication.com/index.php/ijaeml/article/view/278
Fraud detection by machine learning techniques,"EF Malik - Applied Mathematics and Computational …, 2022 - ejournal.unimap.edu.my",http://ejournal.unimap.edu.my/index.php/amci/article/view/124
"Framework for financial auditing process through blockchain technology, using identity based cryptography","S Anwar, VK Shukla, SS Rao… - 2019 Sixth HCT …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9075120/
Blockchain management and machine learning adaptation for IoT environment in 5G and beyond networks: A systematic review,"A Miglani, N Kumar - Computer Communications, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0140366421002632
"Graph computing for financial crime and fraud detection: Trends, challenges and outlook","E Kurshan, H Shen - International Journal of Semantic Computing, 2020 - World Scientific",https://www.worldscientific.com/doi/abs/10.1142/S1793351X20300022
[PDF][PDF] Use of blockchain in healthcare: a systematic literature review,"S Yaqoob, MM Khan, R Talib… - International …, 2019 - pdfs.semanticscholar.org",https://pdfs.semanticscholar.org/79a3/3b6b7d2ae17d55659faa084d37d6e7f930f4.pdf
Machine-learning approach using solidity bytecode for smart-contract honeypot detection in the ethereum,"K Hara, T Takahashi, M Ishimaki… - 2021 IEEE 21st …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9742031/
Distributed ledger technology and blockchain: Insurance,"L Bacon, JA Tarr - The Global Insurance Market and Change, 2024 - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.4324/9781003319054-5/distributed-ledger-technology-blockchain-lee-bacon-julie-anne-tarr
"[PDF][PDF] A Feature-Based Robust Method for Abnormal Contracts Detection in Ethereum Blockchain. Electronics 2022, 11, 2937","A Aljofey, A Rasool, Q Jiang, Q Qu - 2022 - academia.edu",https://www.academia.edu/download/95191222/Ali_Electronic.pdf
Potential of the Crypto Market in China,"A Cheung, S Liu, T Sang, J Gu, J Ma… - … Explorations in Arts and …, 2023 - ceasjournal.com",https://www.ceasjournal.com/index.php/CEAS/article/view/24
[HTML][HTML] A comprehensive review of blockchain technology: Underlying principles and historical background with future challenges,"G Tripathi, MA Ahad, G Casalino - Decision Analytics Journal, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2772662223001844
[HTML][HTML] Combating emerging financial risks in the big data era: A perspective review,"X Cheng, S Liu, X Sun, Z Wang, H Zhou, Y Shao… - Fundamental …, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2667325821001722
Private Blockchain in the Field of Health Services,"P Purwono, K Nisa, SK Wibisono… - Journal of Advanced …, 2023 - ejournal.ptti.web.id",https://ejournal.ptti.web.id/index.php/jahir/article/view/14
Blockchain for modern digital forensics: The chain-of-custody as a distributed ledger,"H Al-Khateeb, G Epiphaniou, H Daly - Blockchain and Clinical Trial …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-11289-9_7
[HTML][HTML] Combating emerging financial risks in the big data era: A perspective review,"X Cheng, S Liu, X Sun, Z Wang, H Zhou, Y Shao… - Fundamental …, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2667325821001722
Private Blockchain in the Field of Health Services,"P Purwono, K Nisa, SK Wibisono… - Journal of Advanced …, 2023 - ejournal.ptti.web.id",https://ejournal.ptti.web.id/index.php/jahir/article/view/14
Blockchain for modern digital forensics: The chain-of-custody as a distributed ledger,"H Al-Khateeb, G Epiphaniou, H Daly - Blockchain and Clinical Trial …, 2019 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-11289-9_7
Comparative Study Analysis of MachineLearning Algorithms for Anomaly Detection in Blockchain,"R Saravanan, S Santhiya, K Shalini… - 2023 International …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10150785/
[PDF][PDF] The use of blockchain technology and data analytics in the audit profession,"S SASTRY, TH LEE, MTT TEOH - Quantum Journal of Social Sciences …, 2021 - qjssh.com",http://qjssh.com/index.php/qjssh/article/download/89/58
"[PDF][PDF] BIG DATA AND METAVERSE REVOLUTIONIZING THE FUTURISTICFINTECH INDUSTRY,”","N Yathiraju, B Dash - International Journal of Computer Science & …, 2023 - researchgate.net",https://www.researchgate.net/profile/Bibhu-Dash-5/publication/368878442_BIG_DATA_AND_METAVERSE_REVOLUTIONIZING_THE_FUTURISTIC_FINTECH_INDUSTRY/links/63fecad6b1704f343f8f97ba/Big-Data-and-Metaverse-Revolutionizing-the-Futuristic-Fintech-Industry.pdf
Artificial intelligence for anti-money laundering: a review and extension,"J Han, Y Huang, S Liu, K Towey - Digital Finance, 2020 - Springer",https://link.springer.com/article/10.1007/s42521-020-00023-1
Threats to financial security,"B Petev - Politics & Security, 2022 - politics-security.net",http://politics-security.net/index.php/ojsdata/article/view/187
ICO fraud and regulation,"T Conlon, R McGee - Batten-Corbet-Lucey Handbooks in Alternative …, 2021 - degruyter.com",https://www.degruyter.com/document/doi/10.1515/9783110718485-004/pdf?licenseType=restricted
Predicting the Price of Cryptocurrency Using Machine Learning Algorithm,A Meenaz - 2022 - opus.govst.edu,https://opus.govst.edu/theses/132/
FinBrain: when finance meets AI 2.0,"X Zheng, M Zhu, Q Li, C Chen, Y Tan - Frontiers of Information Technology …, 2019 - Springer",https://link.springer.com/article/10.1631/fitee.1700822
Proof of work vs. Proof of stake in cryptocurrency,"S Lin - Highlights in Science, Engineering and Technology, 2023 - drpress.org",https://drpress.org/ojs/index.php/HSET/article/view/6683
"Investigating, choosing and prioritizing the challenges of using cryptocurrencies in global transactions","A Tavasoli - Agricultural Marketing and Commercialization …, 2020 - amc.islamshahr.iau.ir",https://amc.islamshahr.iau.ir/article_673741.html
Do IRS computers dream about tax cheats: artificial intelligence and big data in tax enforcement and compliance,"C Federico, T Thompson - J. Tax Prac. & Proc., 2019 - HeinOnline",https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/jtaxpp21&section=11
Dgraph: A large-scale financial dataset for graph anomaly detection,"X Huang, Y Yang, Y Wang, C Wang… - Advances in …, 2022 - proceedings.neurips.cc",https://proceedings.neurips.cc/paper_files/paper/2022/hash/8f1918f71972789db39ec0d85bb31110-Abstract-Datasets_and_Benchmarks.html
"Blockchain, cryptocurrency, and artificial intelligence in finance","YJ An, PMS Choi, SH Huang - Fintech with artificial intelligence, big data …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-981-33-6137-9_1
Billing and Payment Systems,"H Taherdoost - E-Business Essentials: Building a Successful Online …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-39626-7_6
Monetization using blockchains for IoT data marketplace,"W Badreddine, K Zhang, C Talhi - … and Cryptocurrency (ICBC), 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9169424/
Metaverse: Welcome to the new fraud marketplace,"N Smaili, A de Rancourt-Raymond - Journal of financial crime, 2022 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/jfc-06-2022-0124
Anomaly and cyber fraud detection in pipelines and supply chains for liquid fuels,"A Beteto, V Melo, J Lin, M Alsultan, EM Dias… - … Systems and Decisions, 2022 - Springer",https://link.springer.com/article/10.1007/s10669-022-09843-5
[HTML][HTML] Systematic literature review on application of blockchain technology in E-finance and financial services,"S Trivedi, K Mehta, R Sharma - Journal of technology management & …, 2021 - SciELO Chile",https://www.scielo.cl/scielo.php?pid=S0718-27242021000300089&script=sci_arttext&tlng=en
[CITATION][C] Predicting Fraud in Initial Coin Offerings: A Mixed Methods Approach,"A Urbaczewski, T Deng - 2023",/citations?user=iJndrLoAAAAJ&hl=en&oi=sra
Blockchain Technology and General Issue of Tax Evasion via Bitcoin,"GÇ Gerger - Industry Use Cases on Blockchain Technology …, 2021 - igi-global.com",https://www.igi-global.com/chapter/blockchain-technology-and-general-issue-of-tax-evasion-via-bitcoin/273811
Predicting fraud in financial payment services through optimized hyper-parameter-tuned XGBoost model,"S Dalal, B Seth, M Radulescu, C Secara, C Tolea - Mathematics, 2022 - mdpi.com",https://www.mdpi.com/2227-7390/10/24/4679
[HTML][HTML] Analysis of ddos attacks on bitcoin cryptocurrency payment system,"AA KOCHKAROV, SD OSIPOVICH… - Revista …, 2020 - revistaespacios.com",https://www.revistaespacios.com/a20v41n03/20410329.html
LLD: A Low Latency Detection Solution to Thwart Cryptocurrency Pump & Dumps,"AS Bello, J Schneider… - … and Cryptocurrency (ICBC), 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10174922/
Multiscale characteristics of the emerging global cryptocurrency market,"M Wątorek, S Drożdż, J Kwapień, L Minati… - Physics Reports, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0370157320304166
“Shiny” crypto assets: A systemic look at gold-backed cryptocurrencies during the COVID-19 pandemic,"A Jalan, R Matkovskyy, L Yarovaya - International Review of Financial …, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1057521921002787
Who are the money launderers? money laundering detection on blockchain via mutual learning-based graph neural network,"L Yu, F Zhang, J Ma, L Yang, Y Yang… - 2023 International Joint …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10191217/
Chartalist: Labeled graph datasets for utxo and account-based blockchains,"K Shamsi, F Victor, M Kantarcioglu… - Advances in Neural …, 2022 - proceedings.neurips.cc",https://proceedings.neurips.cc/paper_files/paper/2022/hash/e245189a86310b6667ac633dbb922d50-Abstract-Datasets_and_Benchmarks.html
On-chain and off-chain blockchain data collection,"P Zheng, Z Zheng, J Wu, HN Dai - Blockchain Intelligence: Methods …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-981-16-0127-9_2
A hybrid POW-POS implementation against 51 percent attack in cryptocurrency system,"KD Gupta, A Rahman, S Poudyal… - … conference on cloud …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8968856/
[HTML][HTML] A Novel Money Laundering Prediction Model Based on a Dynamic Graph Convolutional Neural Network and Long Short-Term Memory,"F Wan, P Li - Symmetry, 2024 - mdpi.com",https://www.mdpi.com/2073-8994/16/3/378
Misbehavior Detection on Blockchain Data,"W Chen, J Cui, X Guo, Z Chen, Y Lu - Blockchain Intelligence: Methods …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-981-16-0127-9_5
CTRF: Ethereum‐based ponzi contract identification,"X He, T Yang, L Chen - Security and Communication Networks, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1155/2022/1554752
Identifying Washtrading Cases in NFT Sales Networks,"N Tahmasbi, G Shan, AM French - IEEE Transactions on …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10272388/
"Review on blockchain technology: architecture, characteristics, benefits, algorithms, challenges and applications","KK Vaigandla, RK Karne… - Mesopotamian …, 2023 - journals.mesopotamian.press",https://journals.mesopotamian.press/index.php/CyberSecurity/article/view/68
Converging blockchain and machine learning for healthcare,"S Vyas, M Gupta, R Yadav - 2019 Amity international …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8701230/
"What do we know about cryptocurrency? Past, present, future","MS Hossain - China Finance Review International, 2021 - emerald.com",https://www.emerald.com/insight/content/doi/10.1108/CFRI-03-2020-0026/full/html
Anomaly VAE-transformer: A deep learning approach for anomaly detection in decentralized finance,"A Song, E Seo, H Kim - IEEE Access, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10244206/
Blockchain and IoT in developing Fintech Ecosystem-An assistance to Insurance Industry,"R Chauhan, A Chirputkar… - … Conference on Decision …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9765026/
[BOOK][B] Exploring the use of Zcash cryptocurrency for illicit or criminal purposes,"E Silfversten, M Favaro, L Slapakova, S Ishikawa, J Liu… - 2020 - rand.org",https://www.rand.org/content/dam/rand/pubs/research_reports/RR4400/RR4418/RAND_RR4418.pdf
Stop pulling my rug: Exposing rug pull risks in crypto token to investors,"Y Zhou, J Sun, F Ma, Y Chen, Z Yan… - Proceedings of the 46th …, 2024 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3639477.3639722
Digitization Technologies and Contributions to Companies towards Accounting and Auditing Practices,"M Fahmi, I Muda, SA Kesuma - International Journal of …, 2023 - ijssr.ridwaninstitute.co.id",https://ijssr.ridwaninstitute.co.id/index.php/ijssr/article/view/298
Securing blockchain based electronic health record using multilevel authentication,"BL Radhakrishnan, AS Joseph… - 2019 5th International …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8728483/
[PDF][PDF] AI-Blockchain Convergence: Realigning synergies for connected organizations,JK Dhaniya - Online] https://www. academia. edu/44718511 … - academia.edu,https://www.academia.edu/download/65199928/AI_Blockchain_Convergence_Realigning_synergies_for_connected_organizations.pdf
Blockchain‐based efficient communication for food supply chain industry: Transparency and traceability analysis for sustainable business,"A Tayal, A Solanki, R Kondal, A Nayyar… - International Journal …, 2021 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.4696
